Sardar_Ayaz_Sadiq	
Cumberland_County,_Pennsylvania	Cumberland_County,_Pennsylvania | description | county in Pennsylvania, United States
Alpena_County_Regional_Airport	Alpena_County_Regional_Airport | description | airport in Alpena County, Michigan, United States
Plastik_Mak	
Azerbaijan	Azerbaijan | description | country in the Caucasus in Eastern Europe
Chorizo	Chorizo | description | pork sausage originating and typical of the Iberian Peninsula, spread to Latin America of raw minced pork, seasoned with spices and dried
STV	STV | description | Wikimedia disambiguation page
2.7 (kilograms)	
South_German_gulden	South_German_gulden | description | currency of the states of southern Germany between 1754 and 1873
Nigerian_Army	Nigerian_Army | description | land warfare branch of Nigeria's military
Gram flour, vegetables	
Len_Wein	Len_Wein | description | American comic book writer and editor && Len_Wein | gender | male
Punk_rock	Punk_rock | description | genre of rock music
Monarch_(band)	Monarch_(band) | description | French-American band
28.0 (metres)	
Abilene_Regional_Airport	Abilene_Regional_Airport | description | airport serving Abilene, Texas, USA
Diesel-electric_transmission	
Al-Talaba_SC	Al-Talaba_SC | description | association football club
Cape_Canaveral_Air_Force_Station_Space_Launch_Complex_17	
1986-10-12	
Dave_Challinor	Dave_Challinor | description | English association football player and manager (born 1975) && Dave_Challinor | gender | male
Bass_guitar	Bass_guitar | description | electric or acoustic bass instrument
Purple_Heart	Purple_Heart | description | United States military decoration
Fir_Park	Fir_Park | description | football stadium in North Lanarkshire, Scotland, UK
Al-Quwa_Al-Jawiya	Al-Quwa_Al-Jawiya | description | association football club
40.744	
Tennessee_Titans	Tennessee_Titans | description | National Football League Franchise located in Nashville, Tennessee
Ranil_Wickremesinghe	Ranil_Wickremesinghe | description | Prime Minister of Sri Lanka && Ranil_Wickremesinghe | gender | male
7/25	
Tacoma,_Washington	Tacoma,_Washington | description | county seat of Pierce County, Washington, United States
Bo Bibbowski	
Dodge_Coronet	Dodge_Coronet | description | car model
Dimmit_County,_Texas	Dimmit_County,_Texas | description | county in Texas, United States
Tokat_Province	Tokat_Province | description | province of Turkey
Wilson_Township,_Alpena_County,_Michigan	Wilson_Township,_Alpena_County,_Michigan | description | township in Alpena County, Michigan
Binignit	
Census-designated_place	Census-designated_place | description | statistical concentration of population defined by the United States Census Bureau
37116.0	
Nikos_Voutsis	Nikos_Voutsis | description | Greek politician and civil engineer && Nikos_Voutsis | gender | male
8.3 (kilograms)	
Papenburg	Papenburg | description | German city in Emsland District, Lower Saxony
Turkish_language	Turkish_language | description | Turkic language
SV_Werder_Bremen	SV_Werder_Bremen | description | association football club in Bremen, Germany
Ridgewood,_Queens	Ridgewood,_Queens | description | neighborhood in Queens, New York City
Anthony_J._Celebrezze	Anthony_J._Celebrezze | description | American politician (1910-1998) && Anthony_J._Celebrezze | gender | male
1890.0 (kilogramPerCubicMetres)	
Hot	Hot | description | Wikimedia disambiguation page
Accrington_Stanley_F.C.	Accrington_Stanley_F.C. | description | association football club in Accrington, England
Sago	Sago | description | starch extracted from tropical palm stems
Shrimp	Shrimp | description | decapod crustaceans
Republican_Party_(United_States)	Republican_Party_(United_States) | description | American political party
346.0	
Javanese_people	Javanese_people | description | indigenous group native to the eastern and central hemisphere of Java island
Houston	Houston | description | county seat of Harris County, Texas; fourth largest city in the United States by population
French_First_Republic	French_First_Republic | description | republic governing France, 1792–1804
Bhajji	
Ground beef, tapioca, noodle, rice vermicelli, beef broth, kailan, celery, salted vegetables, fried shallots	
Socialist_Republic_of_Serbia	Socialist_Republic_of_Serbia | description | federated state of Yugoslavia 1943 and 1992
1896-02-01	
First_Vienna_FC	First_Vienna_FC | description | association football club in Austria
Hessisch_Oldendorf	Hessisch_Oldendorf | description | Town in the Lower Saxony district of Hameln-Pyrmont, Germany
Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, Alexandra Badoi	
Kimberly,_Wisconsin	Kimberly,_Wisconsin | description | village in Outagamie County, Wisconsin
AMC_straight-6_engine	AMC_straight-6_engine | description | motor vehicle engine
Nationwide in Singapore and Indonesia	
Faversham	Faversham | description | town in the English county of Kent
03/21	
Phil_Spector	Phil_Spector | description | American record producer and songwriter (1939–2021) && Phil_Spector | gender | male
Ricky_Sbragia	Ricky_Sbragia | description | Scottish footballer, coach and manager (born 1956) && Ricky_Sbragia | gender | male
Baroque_pop	Baroque_pop | description | fusion genre that combines rock music with particular elements of classical music
State Senate	
Héctor_Numa_Moraes	Héctor_Numa_Moraes | description | Uruguayan musician && Héctor_Numa_Moraes | gender | male
AZAL_PFK	
Andrzej_Piotr_Ruszczyński	Andrzej_Piotr_Ruszczyński | description | Polish-American mathematician && Andrzej_Piotr_Ruszczyński | gender | male
Runcorn_F.C._Halton	Runcorn_F.C._Halton | description | football club
''Alvinegro	
Columbus_Blue_Jackets	Columbus_Blue_Jackets | description | National Hockey League team in Columbus, Ohio
GMA_New_Media	
Virginia DeMarce and Eric Flint	
Ellington,_Wisconsin	Ellington,_Wisconsin | description | civil town in Outagamie County, Wisconsin
Uruguayans	Uruguayans | description | citizens or residents of Uruguay
Arrabbiata_sauce	Arrabbiata_sauce | description | spicy Italian pasta sauce
0236-5294	
AWH_Engineering_College	
Mark_Rutte	Mark_Rutte | description | prime minister of the Netherlands && Mark_Rutte | gender | male
184.0	
Marjorie_Farmer	
Frank_de_Boer	Frank_de_Boer | description | Dutch association football player and manager && Frank_de_Boer | gender | male
Bob_McNair	Bob_McNair | description | American businessman && Bob_McNair | gender | male
Addis_Ababa_City_Hall	Addis_Ababa_City_Hall | description | building in Ethiopia
Alan_Tudyk	Alan_Tudyk | description | American actor && Alan_Tudyk | gender | male
Uruguay_national_under-20_football_team	Uruguay_national_under-20_football_team | description | national association football team
Auburn,_Washington	Auburn,_Washington | description | city in Washington state, United States of America
Anandiben_Patel	Anandiben_Patel | description | Indian politician and Governer of Uttar Pradesh && Anandiben_Patel | gender | female
Inuktitut	Inuktitut | description | name of several Inuit languages spoken in Canada
144.7 (square kilometres)	
1954-07-29	
American_submarine_NR-1	American_submarine_NR-1 | description | experimental nuclear submarine
Andrew_the_Apostle	Andrew_the_Apostle | description | religious figure of the Christian faith
1974-03-04	
Rutland Arms, Bakewell, in 1820	
Olympique_Lyonnais	Olympique_Lyonnais | description | association football club in Lyon, France
Church_of_England	Church_of_England | description | Christian church in England and the Mother Church of the worldwide Anglican Communion
Don_Tripp	Don_Tripp | description | American politician && Don_Tripp | gender | male
179942000.0	
Qatar_Stars_League	Qatar_Stars_League | description | top division in Qatari football
Greater_Manchester	Greater_Manchester | description | metropolitan county in North West England
Georgy_Poltavchenko	Georgy_Poltavchenko | description | Russian politician && Georgy_Poltavchenko | gender | male
Groton,_Connecticut	Groton,_Connecticut | description | town in Connecticut
Super_Capers	Super_Capers | description | 2009 film by Ray Griggs
Indie_pop	Indie_pop | description | genre of alternative pop music
1920-01-01	
John_N._Dempsey	John_N._Dempsey | description | American politician (1915–1989) && John_N._Dempsey | gender | male
Gujarat	Gujarat | description | state of India
Association_of_MBAs	Association_of_MBAs | description | organization
Doug_Moench	Doug_Moench | description | writer && Doug_Moench | gender | male
University_of_Texas_System	University_of_Texas_System | description | public university system in Texas
The_Black_Eyed_Peas	
11th_Mississippi_Infantry_Monument	
non_vocal_instrumentalist	
Asphalt	Asphalt | description | form of petroleum, primarily used in road construction
486.2 (square kilometres)	
Tyrol_(state)	Tyrol_(state) | description | federal state in western Austria
1036_Ganymed	1036_Ganymed | description | asteroid
Warner_Music_Group	Warner_Music_Group | description | American multinational music conglomerate
Compilation_Album	
733.0	
20378.5	
Türk Şehitleri Anıtı	
Mathematics	Mathematics | description | science of abstract objects and structures
Bacon_sandwich	Bacon_sandwich | description | sandwich of cooked bacon
Milan	Milan | description | Italian commune and capital city of Lombardy
Errata,_Mississippi	Errata,_Mississippi | description | unincorporated community in Jones County, Mississippi
Alessandro_Dal_Canto	Alessandro_Dal_Canto | description | Italian footballer and manager && Alessandro_Dal_Canto | gender | male
Operation_Enduring_Freedom	Operation_Enduring_Freedom | description | Name given by United States to describe its global war on terrorism
Jon_Feltheimer	Jon_Feltheimer | description | American business executive && Jon_Feltheimer | gender | male
Marysville_Auto_Plant	Marysville_Auto_Plant | description | Vehicle manufacturing facility in Marysville, Ohio
Jwaydan_Moyine	Jwaydan_Moyine | description | British musician && Jwaydan_Moyine | gender | female
In service	
Drogheda_United_F.C.	Drogheda_United_F.C. | description | Irish association football club
Association_of_American_Universities	Association_of_American_Universities | description | international organization of leading research universities
Nu_metal	Nu_metal | description | subgenre of heavy metal
Imagine_(John_Lennon_album)	Imagine_(John_Lennon_album) | description | 1971 studio album by John Lennon
Paracuellos_de_Jarama	Paracuellos_de_Jarama | description | human settlement in Spain
Riverside_Art_Museum	Riverside_Art_Museum | description | art museum in Riverside, California
62.0	
Noodle	Noodle | description | type of staple food made from some type of unleavened dough
32.2	
General_Motors	General_Motors | description | automotive manufacturing corporation based in Detroit, Michigan, USA
